Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","5110","Area","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","728","South Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2012","2012","3050","FAO TIER 1","1000 ha","19732.674","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","-74.096","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2013","2013","3050","FAO TIER 1","1000 ha","19558.426","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","-74.096","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2014","2014","3050","FAO TIER 1","1000 ha","19384.178","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","-74.096","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2015","2015","3050","FAO TIER 1","1000 ha","19209.93","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","-74.096","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2016","2016","3050","FAO TIER 1","1000 ha","19039.854","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2017","2017","3050","FAO TIER 1","1000 ha","18869.778","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2018","2018","3050","FAO TIER 1","1000 ha","18699.702","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2019","2019","3050","FAO TIER 1","1000 ha","18529.626","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2020","2020","3050","FAO TIER 1","1000 ha","18359.55","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2021","2021","3050","FAO TIER 1","1000 ha","18187.39","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6751","Forestland","2022","2022","3050","FAO TIER 1","1000 ha","18015.23","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2023","2023","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","1000 ha","174.848","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","21592.5623","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","1000 ha","174.848","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kt","21592.5623","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","1000 ha","174.848","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","kt","21592.5623","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","1000 ha","174.848","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","kt","21592.5623","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","5110","Area","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","1000 ha","170.076","E","Estimated value",""
"GF","Emissions from Forests","729","Sudan","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","kt","21003.2522","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","5110","Area","6751","Forestland","1990","1990","3050","FAO TIER 1","1000 ha","30727.31","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1990","1990","3050","FAO TIER 1","kt","5.2906","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","5110","Area","6751","Forestland","1991","1991","3050","FAO TIER 1","1000 ha","30552.895","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1991","1991","3050","FAO TIER 1","kt","5.2906","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","5110","Area","6751","Forestland","1992","1992","3050","FAO TIER 1","1000 ha","30378.48","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1992","1992","3050","FAO TIER 1","kt","5.2906","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","5110","Area","6751","Forestland","1993","1993","3050","FAO TIER 1","1000 ha","30204.065","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","5.2906","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","5110","Area","6751","Forestland","1994","1994","3050","FAO TIER 1","1000 ha","30029.65","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","5.2906","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","5110","Area","6751","Forestland","1995","1995","3050","FAO TIER 1","1000 ha","29855.235","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","5.2906","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","5110","Area","6751","Forestland","1996","1996","3050","FAO TIER 1","1000 ha","29680.82","E","Estimated value",""
"GF","Emissions from Forests","736","Sudan (former)","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","5.2906","E","Estimated value",""
